START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,RIDER_GENDER,TIME_OF_DAY,AREA_SAFETY_SCORE,PICKUP_AREA,DROPOFF_AREA,INCIDENT_REPORT,RIDE_TYPE
2023-01-28 03:00:00,2023-01-28 03:30:00,Business,Location_C,Location_A,19.25,Airport,Female,Night,7.510752842253339,Downtown,Downtown,No,Shared
2023-01-28 04:00:00,2023-01-28 04:30:00,Personal,Location_A,Location_A,21.43,Errand/Supplies,Male,Afternoon,2.3345673530980067,Downtown,Downtown,No,Solo
2023-01-28 05:00:00,2023-01-28 05:30:00,Business,Location_B,Location_D,1.32,Meeting,Female,Evening,6.748199900759743,Suburbs,Suburbs,No,Shared
2023-01-28 06:00:00,2023-01-28 06:30:00,Personal,Location_C,Location_B,7.75,Customer Visit,Female,Afternoon,2.841331767503805,Downtown,Downtown,No,Shared
2023-01-28 07:00:00,2023-01-28 07:30:00,Business,Location_D,Location_C,13.49,Meeting,Female,Evening,6.960850960417927,Suburbs,Suburbs,No,Solo
2023-01-28 08:00:00,2023-01-28 08:30:00,Personal,Location_B,Location_A,6.28,Meeting,Female,Morning,9.643859280526485,City Outskirts,Suburbs,No,Shared
2023-01-28 09:00:00,2023-01-28 09:30:00,Personal,Location_B,Location_A,21.6,Customer Visit,Female,Afternoon,1.7254875932262963,Suburbs,City Outskirts,Yes,Solo
2023-01-28 10:00:00,2023-01-28 10:30:00,Personal,Location_C,Location_A,23.6,Errand/Supplies,Female,Morning,6.905084628658524,Suburbs,City Outskirts,No,Solo
2023-01-28 11:00:00,2023-01-28 11:30:00,Personal,Location_B,Location_C,5.83,Errand/Supplies,Male,Night,3.00406819068134,Downtown,Downtown,Yes,Shared
2023-01-28 12:00:00,2023-01-28 12:30:00,Personal,Location_C,Location_C,9.8,Meeting,Male,Afternoon,6.218132511181887,Suburbs,Downtown,No,Shared
2023-01-28 13:00:00,2023-01-28 13:30:00,Business,Location_C,Location_A,3.31,Meeting,Male,Afternoon,9.224371936688048,Suburbs,Downtown,Yes,Solo
2023-01-28 14:00:00,2023-01-28 14:30:00,Personal,Location_A,Location_D,19.96,Meeting,Female,Afternoon,2.3826047691227896,Downtown,Suburbs,No,Shared
2023-01-28 15:00:00,2023-01-28 15:30:00,Personal,Location_B,Location_A,13.15,Customer Visit,Male,Evening,9.952820343946756,Suburbs,Suburbs,Yes,Shared
2023-01-28 16:00:00,2023-01-28 16:30:00,Personal,Location_C,Location_A,23.45,Customer Visit,Female,Evening,2.0314570672765724,City Outskirts,City Outskirts,No,Solo
2023-01-28 17:00:00,2023-01-28 17:30:00,Business,Location_B,Location_D,20.73,Meeting,Female,Evening,7.606414062016159,Suburbs,Downtown,No,Shared
2023-01-28 18:00:00,2023-01-28 18:30:00,Business,Location_C,Location_D,22.29,Customer Visit,Male,Afternoon,1.5808297930084163,City Outskirts,Suburbs,Yes,Shared
2023-01-28 19:00:00,2023-01-28 19:30:00,Personal,Location_B,Location_B,2.22,Airport,Male,Morning,1.9425356557656484,Downtown,Downtown,No,Solo
2023-01-28 20:00:00,2023-01-28 20:30:00,Business,Location_C,Location_B,22.96,Meal/Entertainment,Female,Afternoon,1.2784533538776284,Downtown,City Outskirts,Yes,Shared
2023-01-28 21:00:00,2023-01-28 21:30:00,Personal,Location_B,Location_D,3.54,Meeting,Male,Afternoon,2.3684658887746672,Downtown,Suburbs,No,Shared
2023-01-28 22:00:00,2023-01-28 22:30:00,Business,Location_B,Location_D,10.57,Meal/Entertainment,Male,Evening,8.415351770490407,Downtown,Suburbs,Yes,Shared
2023-01-28 23:00:00,2023-01-28 23:30:00,Business,Location_B,Location_B,3.3,Meal/Entertainment,Female,Morning,5.2082315574027005,City Outskirts,City Outskirts,No,Solo
2023-01-29 00:00:00,2023-01-29 00:30:00,Personal,Location_D,Location_A,16.2,Customer Visit,Female,Afternoon,6.282636690517499,Suburbs,Suburbs,No,Shared
2023-01-29 01:00:00,2023-01-29 01:30:00,Business,Location_B,Location_D,4.12,Airport,Female,Evening,8.42659814294862,Suburbs,Downtown,Yes,Shared
2023-01-29 02:00:00,2023-01-29 02:30:00,Personal,Location_D,Location_A,16.06,Meal/Entertainment,Female,Evening,3.117315119207226,Suburbs,City Outskirts,Yes,Shared
2023-01-29 03:00:00,2023-01-29 03:30:00,Personal,Location_C,Location_B,3.14,Airport,Male,Afternoon,4.2436694274127165,Suburbs,Suburbs,Yes,Shared
2023-01-29 04:00:00,2023-01-29 04:30:00,Business,Location_B,Location_C,14.18,Customer Visit,Male,Morning,5.169530780269351,City Outskirts,Suburbs,No,Solo
2023-01-29 05:00:00,2023-01-29 05:30:00,Business,Location_D,Location_D,2.44,Customer Visit,Female,Evening,5.066062183510505,City Outskirts,City Outskirts,No,Solo
2023-01-29 06:00:00,2023-01-29 06:30:00,Business,Location_B,Location_D,15.37,Airport,Female,Evening,5.477156219613908,Downtown,Downtown,Yes,Shared
2023-01-29 07:00:00,2023-01-29 07:30:00,Personal,Location_D,Location_C,3.66,Customer Visit,Female,Evening,9.3598482837234,City Outskirts,Suburbs,Yes,Shared
2023-01-29 08:00:00,2023-01-29 08:30:00,Personal,Location_B,Location_B,13.79,Meeting,Female,Night,7.487547363760346,City Outskirts,Suburbs,No,Shared
2023-01-29 09:00:00,2023-01-29 09:30:00,Business,Location_A,Location_D,23.82,Customer Visit,Female,Morning,6.898817862480048,City Outskirts,Downtown,Yes,Solo
2023-01-29 10:00:00,2023-01-29 10:30:00,Personal,Location_C,Location_A,9.18,Errand/Supplies,Male,Afternoon,8.068587200595035,Suburbs,Suburbs,Yes,Solo
2023-01-29 11:00:00,2023-01-29 11:30:00,Personal,Location_C,Location_B,6.18,Customer Visit,Female,Evening,4.007897216578598,Downtown,Downtown,No,Solo
2023-01-29 12:00:00,2023-01-29 12:30:00,Personal,Location_C,Location_C,14.21,Errand/Supplies,Male,Morning,4.655385370768752,Downtown,Downtown,No,Solo
2023-01-29 13:00:00,2023-01-29 13:30:00,Business,Location_B,Location_C,16.52,Errand/Supplies,Female,Afternoon,4.650310366090317,Suburbs,Downtown,No,Solo
2023-01-29 14:00:00,2023-01-29 14:30:00,Business,Location_B,Location_A,18.73,Airport,Male,Afternoon,7.569805151033329,Suburbs,Suburbs,No,Solo
2023-01-29 15:00:00,2023-01-29 15:30:00,Business,Location_A,Location_C,22.88,Customer Visit,Male,Morning,9.180472873821962,Downtown,City Outskirts,No,Solo
2023-01-29 16:00:00,2023-01-29 16:30:00,Business,Location_D,Location_B,20.76,Errand/Supplies,Male,Night,8.737719165729033,Suburbs,Suburbs,Yes,Solo
2023-01-29 17:00:00,2023-01-29 17:30:00,Personal,Location_C,Location_A,12.36,Airport,Female,Afternoon,9.09034520340888,Downtown,City Outskirts,No,Shared
2023-01-29 18:00:00,2023-01-29 18:30:00,Personal,Location_C,Location_C,9.73,Meal/Entertainment,Male,Evening,1.7420916032706577,Downtown,Suburbs,No,Solo
2023-01-29 19:00:00,2023-01-29 19:30:00,Personal,Location_D,Location_B,20.53,Meal/Entertainment,Male,Evening,7.351272842176372,Suburbs,Suburbs,No,Shared
2023-01-29 20:00:00,2023-01-29 20:30:00,Personal,Location_B,Location_D,3.63,Customer Visit,Male,Afternoon,8.320645056908196,City Outskirts,Suburbs,No,Shared
2023-01-29 21:00:00,2023-01-29 21:30:00,Personal,Location_A,Location_A,12.85,Airport,Female,Night,2.4803984518340787,Suburbs,Downtown,No,Shared
2023-01-29 22:00:00,2023-01-29 22:30:00,Personal,Location_C,Location_C,11.25,Errand/Supplies,Male,Night,2.8240167341636715,City Outskirts,City Outskirts,No,Solo
2023-01-29 23:00:00,2023-01-29 23:30:00,Business,Location_B,Location_B,2.23,Customer Visit,Female,Morning,3.725920799404257,Downtown,City Outskirts,No,Shared
2023-01-30 00:00:00,2023-01-30 00:30:00,Business,Location_C,Location_C,12.56,Meeting,Male,Morning,2.351217976611895,Downtown,Suburbs,No,Shared
2023-01-30 01:00:00,2023-01-30 01:30:00,Personal,Location_A,Location_D,8.84,Meeting,Male,Evening,1.9479445927443289,Downtown,City Outskirts,No,Shared
2023-01-30 02:00:00,2023-01-30 02:30:00,Business,Location_D,Location_D,4.96,Meeting,Female,Afternoon,5.527378001846329,Suburbs,Downtown,Yes,Shared
2023-01-30 03:00:00,2023-01-30 03:30:00,Business,Location_D,Location_D,24.03,Airport,Male,Night,6.709981840076235,Downtown,Downtown,No,Shared
2023-01-30 04:00:00,2023-01-30 04:30:00,Business,Location_A,Location_A,13.03,Errand/Supplies,Female,Morning,3.221704454787852,Downtown,Downtown,No,Shared
2023-01-30 05:00:00,2023-01-30 05:30:00,Personal,Location_C,Location_B,1.28,Meal/Entertainment,Female,Afternoon,9.45724787826584,Suburbs,Downtown,No,Solo
2023-01-30 06:00:00,2023-01-30 06:30:00,Personal,Location_D,Location_C,11.22,Errand/Supplies,Male,Morning,1.7485295826499452,Suburbs,City Outskirts,No,Shared
2023-01-30 07:00:00,2023-01-30 07:30:00,Personal,Location_D,Location_B,19.68,Customer Visit,Female,Morning,8.430504657878453,City Outskirts,Downtown,No,Solo
2023-01-30 08:00:00,2023-01-30 08:30:00,Personal,Location_A,Location_A,9.85,Airport,Female,Night,6.688058687429923,City Outskirts,City Outskirts,Yes,Shared
2023-01-30 09:00:00,2023-01-30 09:30:00,Business,Location_B,Location_D,21.68,Customer Visit,Female,Night,6.806572225531712,Downtown,Downtown,Yes,Shared
2023-01-30 10:00:00,2023-01-30 10:30:00,Personal,Location_B,Location_D,16.72,Meeting,Female,Evening,1.3707346186447853,City Outskirts,Downtown,No,Shared
2023-01-30 11:00:00,2023-01-30 11:30:00,Business,Location_C,Location_A,12.13,Airport,Male,Morning,5.511389186120994,City Outskirts,Suburbs,Yes,Solo
2023-01-30 12:00:00,2023-01-30 12:30:00,Personal,Location_D,Location_C,22.58,Airport,Female,Morning,9.109973819846386,Downtown,Suburbs,No,Shared
2023-01-30 13:00:00,2023-01-30 13:30:00,Business,Location_D,Location_D,16.23,Airport,Male,Morning,8.393756036711423,Downtown,Downtown,Yes,Shared
2023-01-30 14:00:00,2023-01-30 14:30:00,Business,Location_D,Location_D,9.48,Customer Visit,Male,Morning,1.7640653391288517,City Outskirts,Suburbs,No,Solo
2023-01-30 15:00:00,2023-01-30 15:30:00,Business,Location_D,Location_A,1.86,Customer Visit,Female,Morning,1.3978175828433215,City Outskirts,Suburbs,Yes,Solo
2023-01-30 16:00:00,2023-01-30 16:30:00,Personal,Location_B,Location_A,11.1,Airport,Male,Night,9.963978398319005,Suburbs,Downtown,No,Solo
2023-01-30 17:00:00,2023-01-30 17:30:00,Business,Location_D,Location_D,15.02,Meal/Entertainment,Male,Morning,4.326548702436561,City Outskirts,Suburbs,No,Solo
2023-01-30 18:00:00,2023-01-30 18:30:00,Personal,Location_B,Location_B,10.86,Errand/Supplies,Male,Morning,7.299563330244911,Suburbs,City Outskirts,Yes,Solo
2023-01-30 19:00:00,2023-01-30 19:30:00,Personal,Location_B,Location_C,14.01,Errand/Supplies,Male,Evening,7.106493414184937,Suburbs,Suburbs,No,Shared
2023-01-30 20:00:00,2023-01-30 20:30:00,Personal,Location_B,Location_B,3.01,Meeting,Male,Evening,2.34338774778044,Suburbs,City Outskirts,No,Shared
2023-01-30 21:00:00,2023-01-30 21:30:00,Business,Location_B,Location_A,15.27,Airport,Male,Afternoon,5.168358763378349,Suburbs,Suburbs,No,Shared
2023-01-30 22:00:00,2023-01-30 22:30:00,Business,Location_D,Location_D,8.5,Airport,Male,Evening,1.0312518868065368,Downtown,Suburbs,Yes,Solo
2023-01-30 23:00:00,2023-01-30 23:30:00,Personal,Location_B,Location_A,5.66,Airport,Male,Night,9.026902439471787,Suburbs,Suburbs,No,Shared
2023-01-31 00:00:00,2023-01-31 00:30:00,Personal,Location_B,Location_B,1.32,Airport,Male,Afternoon,8.393675065227853,City Outskirts,City Outskirts,No,Shared
2023-01-31 01:00:00,2023-01-31 01:30:00,Business,Location_C,Location_A,19.03,Airport,Male,Night,6.089038929595967,City Outskirts,City Outskirts,Yes,Shared
2023-01-31 02:00:00,2023-01-31 02:30:00,Personal,Location_D,Location_A,24.05,Meeting,Female,Morning,2.6046252162625705,City Outskirts,City Outskirts,Yes,Shared
2023-01-31 03:00:00,2023-01-31 03:30:00,Business,Location_A,Location_A,4.3,Meeting,Male,Morning,4.062278355043334,City Outskirts,City Outskirts,No,Solo
2023-01-31 04:00:00,2023-01-31 04:30:00,Business,Location_C,Location_A,6.38,Customer Visit,Female,Morning,5.912574060936855,City Outskirts,City Outskirts,Yes,Shared
2023-01-31 05:00:00,2023-01-31 05:30:00,Personal,Location_B,Location_B,14.19,Meal/Entertainment,Female,Evening,5.723563789222101,Suburbs,Downtown,Yes,Shared
2023-01-31 06:00:00,2023-01-31 06:30:00,Business,Location_B,Location_D,4.03,Errand/Supplies,Male,Night,3.776182918196699,Suburbs,City Outskirts,Yes,Solo
2023-01-31 07:00:00,2023-01-31 07:30:00,Business,Location_C,Location_C,3.28,Customer Visit,Female,Afternoon,5.081356323667209,Downtown,Downtown,Yes,Shared
2023-01-31 08:00:00,2023-01-31 08:30:00,Personal,Location_B,Location_C,18.6,Airport,Female,Morning,4.947355185340522,City Outskirts,Suburbs,Yes,Shared
2023-01-31 09:00:00,2023-01-31 09:30:00,Business,Location_B,Location_A,17.2,Airport,Female,Afternoon,6.8973721660321505,Suburbs,City Outskirts,Yes,Solo
2023-01-31 10:00:00,2023-01-31 10:30:00,Personal,Location_A,Location_B,18.72,Meeting,Female,Morning,1.950407481748727,City Outskirts,City Outskirts,No,Shared
2023-01-31 11:00:00,2023-01-31 11:30:00,Personal,Location_D,Location_D,22.78,Customer Visit,Female,Night,5.6561179809764015,City Outskirts,Downtown,No,Shared
2023-01-31 12:00:00,2023-01-31 12:30:00,Business,Location_A,Location_B,20.75,Meal/Entertainment,Male,Evening,2.949766091505925,Suburbs,Downtown,No,Shared
2023-01-31 13:00:00,2023-01-31 13:30:00,Personal,Location_A,Location_D,21.69,Airport,Male,Afternoon,2.31764964601959,City Outskirts,Suburbs,Yes,Solo
2023-01-31 14:00:00,2023-01-31 14:30:00,Business,Location_D,Location_D,9.46,Airport,Male,Evening,3.5235056709578956,Suburbs,Suburbs,Yes,Shared
2023-01-31 15:00:00,2023-01-31 15:30:00,Personal,Location_C,Location_B,3.84,Meal/Entertainment,Male,Afternoon,3.6989666337483094,Downtown,City Outskirts,Yes,Shared
2023-01-31 16:00:00,2023-01-31 16:30:00,Personal,Location_D,Location_C,1.1,Airport,Male,Afternoon,7.744743190078497,Downtown,City Outskirts,Yes,Shared
2023-01-31 17:00:00,2023-01-31 17:30:00,Personal,Location_D,Location_C,3.41,Meal/Entertainment,Male,Morning,6.73056906244978,Downtown,Downtown,Yes,Shared
2023-01-31 18:00:00,2023-01-31 18:30:00,Personal,Location_B,Location_D,14.51,Meeting,Female,Evening,3.806361580111773,City Outskirts,Downtown,No,Solo
2023-01-31 19:00:00,2023-01-31 19:30:00,Business,Location_C,Location_B,1.59,Meeting,Male,Evening,4.7178370595405354,Suburbs,Suburbs,Yes,Solo
2023-01-31 20:00:00,2023-01-31 20:30:00,Business,Location_D,Location_A,11.94,Meal/Entertainment,Female,Night,5.646547041106098,City Outskirts,Suburbs,Yes,Shared
2023-01-31 21:00:00,2023-01-31 21:30:00,Personal,Location_A,Location_C,8.27,Airport,Male,Morning,3.7466257597845334,City Outskirts,Suburbs,No,Solo
2023-01-31 22:00:00,2023-01-31 22:30:00,Business,Location_C,Location_B,2.62,Customer Visit,Male,Afternoon,6.937691838488798,Downtown,City Outskirts,Yes,Solo
2023-01-31 23:00:00,2023-01-31 23:30:00,Business,Location_C,Location_D,3.85,Meal/Entertainment,Male,Evening,3.522389663549969,City Outskirts,Suburbs,Yes,Solo
2023-02-01 00:00:00,2023-02-01 00:30:00,Personal,Location_C,Location_C,10.39,Meeting,Female,Evening,9.31470787838357,Suburbs,Suburbs,Yes,Solo
2023-02-01 01:00:00,2023-02-01 01:30:00,Business,Location_B,Location_D,10.96,Customer Visit,Male,Afternoon,8.37849562787068,Downtown,City Outskirts,Yes,Solo
2023-02-01 02:00:00,2023-02-01 02:30:00,Business,Location_D,Location_B,22.72,Meeting,Female,Morning,1.1124463292183766,Suburbs,Downtown,No,Shared
2023-02-01 03:00:00,2023-02-01 03:30:00,Personal,Location_C,Location_A,23.19,Meeting,Male,Night,3.893090047944164,City Outskirts,Suburbs,Yes,Shared
2023-02-01 04:00:00,2023-02-01 04:30:00,Business,Location_C,Location_C,6.04,Errand/Supplies,Female,Afternoon,9.45305881506967,City Outskirts,Downtown,Yes,Shared
2023-02-01 05:00:00,2023-02-01 05:30:00,Business,Location_C,Location_C,23.44,Meeting,Female,Morning,4.613372661227912,City Outskirts,Suburbs,No,Solo
2023-02-01 06:00:00,2023-02-01 06:30:00,Business,Location_A,Location_A,13.62,Meal/Entertainment,Male,Afternoon,3.468285328999519,Downtown,Suburbs,Yes,Solo
2023-02-01 07:00:00,2023-02-01 07:30:00,Personal,Location_D,Location_D,16.26,Errand/Supplies,Female,Afternoon,9.000829599825284,City Outskirts,Suburbs,Yes,Solo
2023-02-01 08:00:00,2023-02-01 08:30:00,Business,Location_B,Location_A,10.89,Meal/Entertainment,Male,Morning,9.344335623451393,City Outskirts,Downtown,No,Shared
2023-02-01 09:00:00,2023-02-01 09:30:00,Personal,Location_C,Location_B,12.38,Meal/Entertainment,Male,Morning,3.8748463971099993,City Outskirts,Downtown,Yes,Shared
2023-02-01 10:00:00,2023-02-01 10:30:00,Personal,Location_C,Location_B,15.19,Customer Visit,Male,Afternoon,8.850441785580752,Suburbs,Downtown,Yes,Solo
2023-02-01 11:00:00,2023-02-01 11:30:00,Personal,Location_C,Location_D,8.45,Meeting,Male,Morning,9.96678162401592,City Outskirts,Downtown,Yes,Shared
2023-02-01 12:00:00,2023-02-01 12:30:00,Business,Location_B,Location_D,18.98,Meal/Entertainment,Male,Evening,4.018201734615996,City Outskirts,City Outskirts,Yes,Solo
2023-02-01 13:00:00,2023-02-01 13:30:00,Personal,Location_C,Location_C,12.87,Airport,Male,Evening,5.123090648659228,Downtown,Suburbs,Yes,Solo
2023-02-01 14:00:00,2023-02-01 14:30:00,Business,Location_B,Location_C,24.41,Airport,Male,Evening,1.7054420481669692,Suburbs,Suburbs,Yes,Solo
2023-02-01 15:00:00,2023-02-01 15:30:00,Business,Location_C,Location_C,16.15,Meeting,Female,Night,4.4087498866999635,City Outskirts,Suburbs,No,Shared
2023-02-01 16:00:00,2023-02-01 16:30:00,Personal,Location_B,Location_C,23.66,Customer Visit,Male,Evening,5.699525020340393,Downtown,Downtown,No,Shared
2023-02-01 17:00:00,2023-02-01 17:30:00,Business,Location_D,Location_B,3.77,Meeting,Male,Afternoon,4.891142896063464,City Outskirts,Downtown,No,Solo
2023-02-01 18:00:00,2023-02-01 18:30:00,Business,Location_A,Location_C,12.4,Meeting,Male,Afternoon,9.973569635916888,City Outskirts,City Outskirts,No,Shared
2023-02-01 19:00:00,2023-02-01 19:30:00,Business,Location_D,Location_B,11.78,Errand/Supplies,Female,Morning,3.6852560852041534,City Outskirts,Downtown,Yes,Solo
2023-02-01 20:00:00,2023-02-01 20:30:00,Personal,Location_A,Location_C,22.83,Meal/Entertainment,Male,Morning,4.1895929487436705,Downtown,City Outskirts,No,Shared
2023-02-01 21:00:00,2023-02-01 21:30:00,Personal,Location_A,Location_B,1.03,Meeting,Female,Morning,1.9155759377216501,City Outskirts,Downtown,Yes,Shared
2023-02-01 22:00:00,2023-02-01 22:30:00,Business,Location_A,Location_B,16.66,Meeting,Female,Afternoon,5.226527389738543,Suburbs,City Outskirts,Yes,Solo
2023-02-01 23:00:00,2023-02-01 23:30:00,Personal,Location_D,Location_D,4.01,Meal/Entertainment,Male,Night,3.4321233213717997,Downtown,City Outskirts,No,Shared
2023-02-02 00:00:00,2023-02-02 00:30:00,Personal,Location_C,Location_D,14.97,Meal/Entertainment,Female,Afternoon,6.210156308462667,City Outskirts,Suburbs,Yes,Solo
2023-02-02 01:00:00,2023-02-02 01:30:00,Personal,Location_C,Location_D,19.61,Customer Visit,Male,Evening,3.1227048010319285,Downtown,Suburbs,No,Shared
2023-02-02 02:00:00,2023-02-02 02:30:00,Personal,Location_D,Location_C,6.01,Customer Visit,Male,Evening,9.66758424727327,Suburbs,City Outskirts,No,Solo
2023-02-02 03:00:00,2023-02-02 03:30:00,Business,Location_A,Location_D,1.89,Customer Visit,Female,Afternoon,6.751352543772047,Suburbs,City Outskirts,Yes,Shared
2023-02-02 04:00:00,2023-02-02 04:30:00,Business,Location_D,Location_A,1.51,Meeting,Male,Evening,6.842892358077885,City Outskirts,Suburbs,Yes,Solo
2023-02-02 05:00:00,2023-02-02 05:30:00,Business,Location_C,Location_C,3.13,Errand/Supplies,Female,Afternoon,1.9760600980731442,City Outskirts,City Outskirts,Yes,Shared
2023-02-02 06:00:00,2023-02-02 06:30:00,Personal,Location_A,Location_A,20.62,Meeting,Female,Morning,3.8856086490831387,Downtown,Downtown,No,Solo
2023-02-02 07:00:00,2023-02-02 07:30:00,Business,Location_B,Location_D,19.44,Customer Visit,Male,Evening,3.918417879421021,Suburbs,Suburbs,Yes,Solo
2023-02-02 08:00:00,2023-02-02 08:30:00,Business,Location_A,Location_C,24.39,Customer Visit,Female,Evening,6.914486600412623,Downtown,Downtown,Yes,Solo
2023-02-02 09:00:00,2023-02-02 09:30:00,Business,Location_B,Location_B,20.18,Airport,Female,Evening,6.74885447420328,Suburbs,Downtown,Yes,Shared
2023-02-02 10:00:00,2023-02-02 10:30:00,Personal,Location_D,Location_C,16.68,Meal/Entertainment,Female,Evening,7.406947764004269,Downtown,City Outskirts,Yes,Shared
2023-02-02 11:00:00,2023-02-02 11:30:00,Business,Location_C,Location_A,15.16,Meal/Entertainment,Male,Evening,8.06047967300186,Suburbs,Suburbs,Yes,Shared
2023-02-02 12:00:00,2023-02-02 12:30:00,Personal,Location_D,Location_B,16.02,Airport,Male,Afternoon,6.5109064116358955,City Outskirts,Suburbs,Yes,Shared
2023-02-02 13:00:00,2023-02-02 13:30:00,Personal,Location_D,Location_D,7.73,Meeting,Male,Morning,5.9265642609844384,City Outskirts,City Outskirts,Yes,Solo
2023-02-02 14:00:00,2023-02-02 14:30:00,Personal,Location_A,Location_B,10.55,Airport,Male,Evening,8.69777298169616,City Outskirts,Suburbs,Yes,Shared
2023-02-02 15:00:00,2023-02-02 15:30:00,Personal,Location_A,Location_A,9.55,Customer Visit,Male,Afternoon,9.424580849625722,Downtown,Downtown,Yes,Solo
2023-02-02 16:00:00,2023-02-02 16:30:00,Business,Location_C,Location_C,6.0,Meal/Entertainment,Female,Afternoon,7.5147122345329,Downtown,City Outskirts,No,Solo
2023-02-02 17:00:00,2023-02-02 17:30:00,Business,Location_D,Location_C,8.89,Errand/Supplies,Female,Evening,9.785312321979706,City Outskirts,Downtown,No,Solo
2023-02-02 18:00:00,2023-02-02 18:30:00,Personal,Location_B,Location_A,8.19,Errand/Supplies,Female,Evening,7.053387157286753,City Outskirts,City Outskirts,Yes,Shared
2023-02-02 19:00:00,2023-02-02 19:30:00,Business,Location_B,Location_B,4.4,Airport,Male,Night,2.4067473556087133,City Outskirts,Downtown,No,Solo
2023-02-02 20:00:00,2023-02-02 20:30:00,Business,Location_C,Location_A,12.3,Airport,Female,Evening,5.633586007805757,Downtown,Suburbs,No,Solo
2023-02-02 21:00:00,2023-02-02 21:30:00,Business,Location_D,Location_C,8.45,Meal/Entertainment,Female,Night,6.083060995680436,City Outskirts,Suburbs,No,Solo
2023-02-02 22:00:00,2023-02-02 22:30:00,Business,Location_B,Location_D,11.88,Meeting,Male,Evening,3.430447064241128,City Outskirts,Suburbs,No,Solo
2023-02-02 23:00:00,2023-02-02 23:30:00,Business,Location_C,Location_D,13.44,Customer Visit,Male,Night,1.1297218071995545,Suburbs,Suburbs,Yes,Shared
2023-02-03 00:00:00,2023-02-03 00:30:00,Business,Location_A,Location_A,2.46,Airport,Male,Evening,6.674490951198882,Suburbs,Downtown,No,Shared
2023-02-03 01:00:00,2023-02-03 01:30:00,Business,Location_D,Location_B,20.59,Meeting,Female,Evening,6.15761776209613,Suburbs,City Outskirts,No,Solo
2023-02-03 02:00:00,2023-02-03 02:30:00,Personal,Location_C,Location_D,4.86,Errand/Supplies,Female,Morning,8.767181439418412,Suburbs,Suburbs,No,Solo
2023-02-03 03:00:00,2023-02-03 03:30:00,Personal,Location_C,Location_C,2.32,Customer Visit,Female,Morning,3.345410673638029,Downtown,Suburbs,Yes,Solo
2023-02-03 04:00:00,2023-02-03 04:30:00,Business,Location_D,Location_B,11.03,Errand/Supplies,Female,Evening,7.168307353357862,Suburbs,Suburbs,No,Shared
2023-02-03 05:00:00,2023-02-03 05:30:00,Business,Location_C,Location_B,20.7,Airport,Female,Night,2.212291185525486,Suburbs,Downtown,No,Shared
2023-02-03 06:00:00,2023-02-03 06:30:00,Personal,Location_A,Location_D,5.36,Errand/Supplies,Female,Morning,5.533940745427231,City Outskirts,Suburbs,Yes,Shared
2023-02-03 07:00:00,2023-02-03 07:30:00,Business,Location_B,Location_C,12.55,Errand/Supplies,Male,Afternoon,5.323230826603008,Downtown,City Outskirts,Yes,Shared
2023-02-03 08:00:00,2023-02-03 08:30:00,Business,Location_D,Location_A,22.36,Meal/Entertainment,Female,Evening,6.705798196991091,Downtown,City Outskirts,Yes,Shared
2023-02-03 09:00:00,2023-02-03 09:30:00,Business,Location_C,Location_A,10.18,Airport,Male,Night,6.297480272980254,Downtown,Downtown,Yes,Shared
2023-02-03 10:00:00,2023-02-03 10:30:00,Business,Location_D,Location_C,18.18,Errand/Supplies,Female,Night,7.151493430748673,Suburbs,Suburbs,Yes,Shared
2023-02-03 11:00:00,2023-02-03 11:30:00,Personal,Location_B,Location_B,20.73,Customer Visit,Female,Evening,4.952580469394264,Suburbs,Downtown,No,Solo
2023-02-03 12:00:00,2023-02-03 12:30:00,Personal,Location_D,Location_D,5.63,Errand/Supplies,Female,Night,8.827810502688173,Downtown,Suburbs,No,Shared
2023-02-03 13:00:00,2023-02-03 13:30:00,Business,Location_C,Location_B,14.16,Customer Visit,Male,Afternoon,5.122030714418762,City Outskirts,City Outskirts,Yes,Solo
2023-02-03 14:00:00,2023-02-03 14:30:00,Business,Location_B,Location_B,13.71,Customer Visit,Female,Evening,9.568258880527152,Downtown,Suburbs,Yes,Shared
2023-02-03 15:00:00,2023-02-03 15:30:00,Personal,Location_D,Location_A,24.42,Airport,Male,Night,9.428433404514859,Suburbs,Downtown,Yes,Shared
2023-02-03 16:00:00,2023-02-03 16:30:00,Business,Location_D,Location_C,19.91,Errand/Supplies,Male,Evening,4.645992404279992,City Outskirts,Downtown,No,Shared
2023-02-03 17:00:00,2023-02-03 17:30:00,Personal,Location_A,Location_C,24.25,Airport,Female,Morning,4.225666669527474,Suburbs,City Outskirts,Yes,Shared
2023-02-03 18:00:00,2023-02-03 18:30:00,Business,Location_C,Location_C,22.73,Meeting,Female,Morning,8.389706645446207,Suburbs,Suburbs,Yes,Solo
2023-02-03 19:00:00,2023-02-03 19:30:00,Personal,Location_C,Location_B,18.62,Customer Visit,Female,Afternoon,6.5896338312475145,Downtown,Downtown,No,Solo
2023-02-03 20:00:00,2023-02-03 20:30:00,Personal,Location_D,Location_C,20.4,Errand/Supplies,Male,Morning,6.152499347131608,Suburbs,City Outskirts,No,Shared
2023-02-03 21:00:00,2023-02-03 21:30:00,Business,Location_B,Location_A,4.12,Meeting,Male,Evening,7.609216826347344,Downtown,City Outskirts,No,Solo
